location,date,new_cases,new_tests,new_vaccinations,population,median_age,gdp_per_capita,avg_temp
Bahrain,2021-05-01,63597,547115,497558,1748295,32.4,43290.705,29.5
Bahrain,2021-06-01,25296,400223,389568,1748295,32.4,43290.705,32
Bahrain,2021-07-01,3359,231325,183058,1748295,32.4,43290.705,33.5
Bahrain,2021-08-01,3354,298272,183755,1748295,32.4,43290.705,33.5
Bahrain,2021-09-01,2517,391005,101034,1748295,32.4,43290.705,32
Bahrain,2021-10-01,1772,273922,181187,1748295,32.4,43290.705,28.5
Bahrain,2021-11-01,861,250402,156929,1748295,32.4,43290.705,24
Bahrain,2021-12-01,4372,19876,297942,1748295,32.4,43290.705,19.5
Bahrain,2022-01-01,20810,NA,73521,1748295,32.4,43290.705,NA
Bangladesh,2020-03-01,51,1759,NA,166303494,27.5,3523.984,25.54347826086957
Bangladesh,2020-04-01,7616,68480,NA,166303494,27.5,3523.984,28.14130434782609
Bangladesh,2020-05-01,39486,238754,NA,166303494,27.5,3523.984,28.56086956521739
Bangladesh,2020-06-01,98330,460430,NA,166303494,27.5,3523.984,28.458695652173912
Bangladesh,2020-07-01,92178,410349,NA,166303494,27.5,3523.984,28.117391304347834
Bangladesh,2020-08-01,75335,373394,NA,166303494,27.5,3523.984,28.254347826086953
Bangladesh,2020-09-01,50483,397452,NA,166303494,27.5,3523.984,28.2608695652174
Bangladesh,2020-10-01,44205,385847,NA,166303494,27.5,3523.984,27.293478260869566
Bangladesh,2020-11-01,57248,434063,NA,166303494,27.5,3523.984,23.86086956521739
Bangladesh,2020-12-01,48578,453881,NA,166303494,27.5,3523.984,19.971739130434788
Bangladesh,2021-01-01,21629,424653,567,166303494,27.5,3523.984,18.72391304347826
Bangladesh,2021-02-01,11077,392036,1938619,166303494,27.5,3523.984,21.206521739130437
Bangladesh,2021-03-01,65079,629044,70407,166303494,27.5,3523.984,25.54347826086957
Bangladesh,2021-04-01,147837,795159,1247104,166303494,27.5,3523.984,28.14130434782609
Bangladesh,2021-05-01,41408,472328,823451,166303494,27.5,3523.984,28.56086956521739
Bangladesh,2021-06-01,112718,668386,42601,166303494,27.5,3523.984,28.458695652173912
Bangladesh,2021-07-01,336226,1088246,2734283,166303494,27.5,3523.984,28.117391304347834
Bangladesh,2021-08-01,251134,1219503,11087192,166303494,27.5,3523.984,28.254347826086953
Bangladesh,2021-09-01,55293,794158,18962130,166303494,27.5,3523.984,28.2608695652174
Bangladesh,2021-10-01,13628,620478,6884827,166303494,27.5,3523.984,27.293478260869566
Bangladesh,2021-11-01,6745,538881,16980584,166303494,27.5,3523.984,23.86086956521739
Bangladesh,2021-12-01,9255,604757,8813795,166303494,27.5,3523.984,19.971739130434788
Bangladesh,2022-01-01,23503,286733,NA,166303494,27.5,3523.984,NA
Barbados,2020-03-01,34,NA,NA,287708,39.8,16978.068,25.788888888888888
Barbados,2020-04-01,47,NA,NA,287708,39.8,16978.068,26.566666666666663
Barbados,2020-05-01,11,NA,NA,287708,39.8,16978.068,27.4
Barbados,2020-06-01,5,NA,NA,287708,39.8,16978.068,27.46666666666667
Barbados,2020-07-01,13,NA,NA,287708,39.8,16978.068,26.74444444444444
Barbados,2020-08-01,64,NA,NA,287708,39.8,16978.068,27.13333333333333
Barbados,2020-09-01,16,NA,NA,287708,39.8,16978.068,26.85555555555555
Barbados,2020-10-01,47,NA,NA,287708,39.8,16978.068,27.233333333333334
Barbados,2020-11-01,39,NA,NA,287708,39.8,16978.068,26.85555555555555
Barbados,2020-12-01,107,NA,NA,287708,39.8,16978.068,26.166666666666664
Barbados,2021-01-01,1162,NA,NA,287708,39.8,16978.068,25.322222222222223
Barbados,2021-02-01,1523,NA,34125,287708,39.8,16978.068,25.233333333333334
Barbados,2021-03-01,584,NA,25054,287708,39.8,16978.068,25.788888888888888
Barbados,2021-04-01,203,NA,10285,287708,39.8,16978.068,26.566666666666663
Barbados,2021-05-01,162,NA,65136,287708,39.8,16978.068,27.4
Barbados,2021-06-01,64,NA,25007,287708,39.8,16978.068,27.46666666666667
Barbados,2021-07-01,309,NA,8014,287708,39.8,16978.068,26.74444444444444
Barbados,2021-08-01,642,NA,28323,287708,39.8,16978.068,27.13333333333333
Barbados,2021-09-01,3349,NA,30474,287708,39.8,16978.068,26.85555555555555
Barbados,2021-10-01,9382,NA,28673,287708,39.8,16978.068,27.233333333333334
Barbados,2021-11-01,7553,NA,13536,287708,39.8,16978.068,26.85555555555555
Barbados,2021-12-01,3249,NA,9284,287708,39.8,16978.068,26.166666666666664
Barbados,2022-01-01,5860,NA,2517,287708,39.8,16978.068,NA
Belarus,2020-02-01,1,NA,NA,9442867,40.3,17167.967,-5.413333333333335
Belarus,2020-03-01,151,1000,NA,9442867,40.3,17167.967,-1.416363636363636
Belarus,2020-04-01,13875,106010,NA,9442867,40.3,17167.967,5.988333333333332
Belarus,2020-05-01,28529,153484,NA,9442867,40.3,17167.967,12.935
Belarus,2020-06-01,19562,122522,NA,9442867,40.3,17167.967,16.169999999999998
Belarus,2020-07-01,5690,68844,NA,9442867,40.3,17167.967,17.59333333333333
Belarus,2020-08-01,4035,15006,NA,9442867,40.3,17167.967,16.553333333333338
Belarus,2020-09-01,6788,7315,NA,9442867,40.3,17167.967,11.911666666666669
Belarus,2020-10-01,19851,NA,NA,9442867,40.3,17167.967,6.210000000000003
Belarus,2020-11-01,38165,NA,NA,9442867,40.3,17167.967,0.8218181818181816
Belarus,2020-12-01,57637,NA,NA,9442867,40.3,17167.967,-3.68
Belarus,2021-01-01,54052,NA,NA,9442867,40.3,17167.967,-6.310000000000002
Belarus,2021-02-01,38970,NA,NA,9442867,40.3,17167.967,-5.413333333333335
Belarus,2021-03-01,34501,19523,NA,9442867,40.3,17167.967,-1.416363636363636
Belarus,2021-04-01,36931,19354,NA,9442867,40.3,17167.967,5.988333333333332
Belarus,2021-05-01,35701,20066,NA,9442867,40.3,17167.967,12.935
Belarus,2021-06-01,22750,NA,NA,9442867,40.3,17167.967,16.169999999999998
Belarus,2021-07-01,28851,NA,NA,9442867,40.3,17167.967,17.59333333333333
Belarus,2021-08-01,35492,217094,NA,9442867,40.3,17167.967,16.553333333333338
Belarus,2021-09-01,56554,146125,NA,9442867,40.3,17167.967,11.911666666666669
Belarus,2021-10-01,62082,65993,NA,9442867,40.3,17167.967,6.210000000000003
Belarus,2021-11-01,54550,NA,NA,9442867,40.3,17167.967,0.8218181818181816
Belarus,2021-12-01,44392,54011,NA,9442867,40.3,17167.967,-3.68
Belarus,2022-01-01,13892,NA,NA,9442867,40.3,17167.967,NA
Belgium,2020-02-01,1,NA,NA,11632334,41.8,42658.576,2.2413793103448274
Belgium,2020-03-01,12774,69152,NA,11632334,41.8,42658.576,4.964516129032258
Belgium,2020-04-01,35744,338083,NA,11632334,41.8,42658.576,7.580645161290324
Belgium,2020-05-01,9862,493340,NA,11632334,41.8,42658.576,11.703225806451613
Belgium,2020-06-01,3046,373688,NA,11632334,41.8,42658.576,14.567741935483872
Belgium,2020-07-01,7324,434643,NA,11632334,41.8,42658.576,16.467741935483872
Belgium,2020-08-01,16485,602628,NA,11632334,41.8,42658.576,16.432258064516127
Belgium,2020-09-01,33216,984860,NA,11632334,41.8,42658.576,13.774193548387096
Belgium,2020-10-01,310777,1724022,NA,11632334,41.8,42658.576,9.906451612903227
Belgium,2020-11-01,148116,912494,NA,11632334,41.8,42658.576,5.33225806451613
Belgium,2020-12-01,69151,1033921,598,11632334,41.8,42658.576,3.1758620689655177
Belgium,2021-01-01,63657,1331372,343558,11632334,41.8,42658.576,1.8296296296296293
Belgium,2021-02-01,61358,1202401,531740,11632334,41.8,42658.576,2.2413793103448274
Belgium,2021-03-01,110942,1759775,1125227,11632334,41.8,42658.576,4.964516129032258
Belgium,2021-04-01,107776,1355657,1979209,11632334,41.8,42658.576,7.580645161290324
Belgium,2021-05-01,71772,1439730,2921821,11632334,41.8,42658.576,11.703225806451613
Belgium,2021-06-01,23130,1307843,4174555,11632334,41.8,42658.576,14.567741935483872
Belgium,2021-07-01,39584,1955238,3612207,11632334,41.8,42658.576,16.467741935483872
Belgium,2021-08-01,59949,1423579,1599150,11632334,41.8,42658.576,16.432258064516127
Belgium,2021-09-01,60290,1350059,543191,11632334,41.8,42658.576,13.774193548387096
Belgium,2021-10-01,115696,1842779,769121,11632334,41.8,42658.576,9.906451612903227
Belgium,2021-11-01,405385,2926548,1308151,11632334,41.8,42658.576,5.33225806451613
Belgium,2021-12-01,339308,2509424,2758053,11632334,41.8,42658.576,3.1758620689655177
Belgium,2022-01-01,305388,869715,1361610,11632334,41.8,42658.576,NA
Belize,2020-03-01,3,NA,NA,404915,25,7824.362,24.86
Belize,2020-04-01,15,NA,NA,404915,25,7824.362,26.119999999999997
Belize,2020-05-01,0,NA,NA,404915,25,7824.362,27.18
Belize,2020-06-01,6,NA,NA,404915,25,7824.362,27.130000000000003
Belize,2020-07-01,24,NA,NA,404915,25,7824.362,26.58
Belize,2020-08-01,959,NA,NA,404915,25,7824.362,26.58
Belize,2020-09-01,985,NA,NA,404915,25,7824.362,26.48
Belize,2020-10-01,1495,NA,NA,404915,25,7824.362,25.67
Belize,2020-11-01,2367,NA,NA,404915,25,7824.362,24.5
Belize,2020-12-01,4922,NA,NA,404915,25,7824.362,23.130000000000003
Belize,2021-01-01,1132,NA,NA,404915,25,7824.362,22.73
Belize,2021-02-01,385,NA,NA,404915,25,7824.362,23.44
Belize,2021-03-01,163,NA,13958,404915,25,7824.362,24.86
Belize,2021-04-01,212,NA,7259,404915,25,7824.362,26.119999999999997
Belize,2021-05-01,141,642,16660,404915,25,7824.362,27.18
Belize,2021-06-01,442,931,7287,404915,25,7824.362,27.130000000000003
Belize,2021-07-01,912,1351,34711,404915,25,7824.362,26.58
Belize,2021-08-01,2190,NA,21137,404915,25,7824.362,26.58
Belize,2021-09-01,4448,NA,21680,404915,25,7824.362,26.48
Belize,2021-10-01,5997,NA,NA,404915,25,7824.362,25.67
Belize,2021-11-01,3633,NA,NA,404915,25,7824.362,24.5
Belize,2021-12-01,2409,NA,NA,404915,25,7824.362,23.130000000000003
Belize,2022-01-01,7772,NA,NA,404915,25,7824.362,NA
Benin,2020-03-01,9,NA,NA,12451031,18.8,2064.236,29.339473684210528
Benin,2020-04-01,55,NA,NA,12451031,18.8,2064.236,29.055263157894736
Benin,2020-05-01,168,NA,NA,12451031,18.8,2064.236,27.894736842105264
Benin,2020-06-01,967,NA,NA,12451031,18.8,2064.236,26.43157894736842
Benin,2020-07-01,606,NA,NA,12451031,18.8,2064.236,25.30526315789474
Benin,2020-08-01,340,NA,NA,12451031,18.8,2064.236,25.089473684210525
Benin,2020-09-01,212,NA,NA,12451031,18.8,2064.236,25.59473684210526
Benin,2020-10-01,286,NA,NA,12451031,18.8,2064.236,26.56052631578947
Benin,2020-11-01,372,NA,NA,12451031,18.8,2064.236,27.1
Benin,2020-12-01,236,NA,NA,12451031,18.8,2064.236,26.64473684210526
Benin,2021-01-01,642,NA,NA,12451031,18.8,2064.236,26.88157894736842
Benin,2021-02-01,1541,NA,NA,12451031,18.8,2064.236,28.63157894736842
Benin,2021-03-01,1666,NA,NA,12451031,18.8,2064.236,29.339473684210528
Benin,2021-04-01,721,NA,NA,12451031,18.8,2064.236,29.055263157894736
Benin,2021-05-01,237,NA,NA,12451031,18.8,2064.236,27.894736842105264
Benin,2021-06-01,141,NA,NA,12451031,18.8,2064.236,26.43157894736842
Benin,2021-07-01,195,NA,NA,12451031,18.8,2064.236,25.30526315789474
Benin,2021-08-01,4972,NA,NA,12451031,18.8,2064.236,25.089473684210525
Benin,2021-09-01,10524,NA,NA,12451031,18.8,2064.236,25.59473684210526
Benin,2021-10-01,859,NA,NA,12451031,18.8,2064.236,26.56052631578947
Benin,2021-11-01,101,NA,NA,12451031,18.8,2064.236,27.1
Benin,2021-12-01,85,NA,NA,12451031,18.8,2064.236,26.64473684210526
Benin,2022-01-01,1101,NA,NA,12451031,18.8,2064.236,NA
Bermuda,2020-03-01,32,NA,NA,62092,NA,50669.315,17.72
Bermuda,2020-04-01,82,NA,NA,62092,NA,50669.315,19
Bermuda,2020-05-01,26,NA,NA,62092,NA,50669.315,21.92
Bermuda,2020-06-01,6,NA,NA,62092,NA,50669.315,24.839999999999996
Bermuda,2020-07-01,10,NA,NA,62092,NA,50669.315,26.92
Bermuda,2020-08-01,16,NA,NA,62092,NA,50669.315,27.119999999999997
Bermuda,2020-09-01,9,NA,NA,62092,NA,50669.315,26.28
Bermuda,2020-10-01,18,NA,NA,62092,NA,50669.315,24.2
Bermuda,2020-11-01,61,NA,NA,62092,NA,50669.315,21.28
Bermuda,2020-12-01,344,NA,NA,62092,NA,50669.315,19
Bermuda,2021-01-01,87,NA,NA,62092,NA,50669.315,17.96
Bermuda,2021-02-01,14,NA,NA,62092,NA,50669.315,17.32
Bermuda,2021-03-01,512,NA,NA,62092,NA,50669.315,17.72
Bermuda,2021-04-01,1176,NA,NA,62092,NA,50669.315,19
Bermuda,2021-05-01,101,NA,NA,62092,NA,50669.315,21.92
Bermuda,2021-06-01,20,NA,NA,62092,NA,50669.315,24.839999999999996
Bermuda,2021-07-01,39,NA,NA,62092,NA,50669.315,26.92
Bermuda,2021-08-01,370,NA,NA,62092,NA,50669.315,27.119999999999997
Bermuda,2021-09-01,2321,NA,NA,62092,NA,50669.315,26.28
Bermuda,2021-10-01,403,NA,NA,62092,NA,50669.315,24.2
Bermuda,2021-11-01,101,NA,NA,62092,NA,50669.315,21.28
Bermuda,2021-12-01,672,NA,NA,62092,NA,50669.315,19
Bermuda,2022-01-01,2121,NA,NA,62092,NA,50669.315,NA
Bhutan,2020-03-01,4,299,NA,779900,28.6,8708.597,12.655555555555557
Bhutan,2020-04-01,3,9257,NA,779900,28.6,8708.597,15.533333333333337
Bhutan,2020-05-01,36,5918,NA,779900,28.6,8708.597,19.122222222222224
Bhutan,2020-06-01,34,6950,NA,779900,28.6,8708.597,21.38888888888889
Bhutan,2020-07-01,24,17964,NA,779900,28.6,8708.597,19.533333333333335
Bhutan,2020-08-01,124,56008,NA,779900,28.6,8708.597,21.755555555555556
Bhutan,2020-09-01,57,36756,NA,779900,28.6,8708.597,20.700000000000003
Bhutan,2020-10-01,67,34609,NA,779900,28.6,8708.597,17.51111111111111
Bhutan,2020-11-01,61,29025,NA,779900,28.6,8708.597,13.066666666666666
Bhutan,2020-12-01,260,72307,NA,779900,28.6,8708.597,9.500000000000002
Bhutan,2021-01-01,189,192825,NA,779900,28.6,8708.597,7.5
Bhutan,2021-02-01,8,54122,NA,779900,28.6,8708.597,9.6
Bhutan,2021-03-01,6,57851,394765,779900,28.6,8708.597,12.655555555555557
Bhutan,2021-04-01,201,60526,85657,779900,28.6,8708.597,15.533333333333337
Bhutan,2021-05-01,546,60636,1709,779900,28.6,8708.597,19.122222222222224
Bhutan,2021-06-01,480,NA,NA,779900,28.6,8708.597,21.38888888888889
Bhutan,2021-07-01,415,NA,377762,779900,28.6,8708.597,19.533333333333335
Bhutan,2021-08-01,81,NA,2140,779900,28.6,8708.597,21.755555555555556
Bhutan,2021-09-01,5,45634,NA,779900,28.6,8708.597,20.700000000000003
Bhutan,2021-10-01,20,50753,NA,779900,28.6,8708.597,17.51111111111111
Bhutan,2021-11-01,19,38487,NA,779900,28.6,8708.597,13.066666666666666
Bhutan,2021-12-01,20,47031,NA,779900,28.6,8708.597,9.500000000000002
Bhutan,2022-01-01,226,172379,NA,779900,28.6,8708.597,NA
Bolivia,2020-03-01,107,212,NA,11832936,25.4,6885.829,18.424444444444436
Bolivia,2020-04-01,1060,4238,NA,11832936,25.4,6885.829,17.340555555555568
Bolivia,2020-05-01,8815,22883,NA,11832936,25.4,6885.829,15.40277777777778
Bolivia,2020-06-01,23237,46030,NA,11832936,25.4,6885.829,13.916201117318437
Bolivia,2020-07-01,43570,75085,NA,11832936,25.4,6885.829,13.77166666666667
Bolivia,2020-08-01,39809,90699,NA,11832936,25.4,6885.829,15.250000000000002
Bolivia,2020-09-01,18713,57289,NA,11832936,25.4,6885.829,17.039999999999992
Bolivia,2020-10-01,6446,32365,NA,11832936,25.4,6885.829,18.500555555555543
Bolivia,2020-11-01,2951,29741,NA,11832936,25.4,6885.829,19.08388888888888
Bolivia,2020-12-01,15416,52405,NA,11832936,25.4,6885.829,19.01944444444445
Bolivia,2021-01-01,56711,147556,NA,11832936,25.4,6885.829,18.915642458100557
Bolivia,2021-02-01,32175,158394,28224,11832936,25.4,6885.829,18.607777777777777
Bolivia,2021-03-01,23401,187317,274372,11832936,25.4,6885.829,18.424444444444436
Bolivia,2021-04-01,31321,264635,538457,11832936,25.4,6885.829,17.340555555555568
Bolivia,2021-05-01,67547,310948,839241,11832936,25.4,6885.829,15.40277777777778
Bolivia,2021-06-01,68345,352421,908952,11832936,25.4,6885.829,13.916201117318437
Bolivia,2021-07-01,33882,257932,1914624,11832936,25.4,6885.829,13.77166666666667
Bolivia,2021-08-01,17373,196528,1495698,11832936,25.4,6885.829,15.250000000000002
Bolivia,2021-09-01,9566,157780,799765,11832936,25.4,6885.829,17.039999999999992
Bolivia,2021-10-01,13139,164701,1017425,11832936,25.4,6885.829,18.500555555555543
Bolivia,2021-11-01,23975,181499,791491,11832936,25.4,6885.829,19.08388888888888
Bolivia,2021-12-01,62194,283345,1183006,11832936,25.4,6885.829,19.01944444444445
Bolivia,2022-01-01,125706,192216,1245554,11832936,25.4,6885.829,NA
Bonaire Sint Eustatius and Saba,2020-04-01,5,NA,NA,26445,NA,NA,NA
Bonaire Sint Eustatius and Saba,2020-05-01,1,NA,NA,26445,NA,NA,NA
Bonaire Sint Eustatius and Saba,2020-06-01,1,NA,NA,26445,NA,NA,NA
Bonaire Sint Eustatius and Saba,2020-07-01,4,NA,NA,26445,NA,NA,NA
Bonaire Sint Eustatius and Saba,2020-08-01,4,NA,NA,26445,NA,NA,NA
Bonaire Sint Eustatius and Saba,2020-09-01,106,NA,NA,26445,NA,NA,NA
Bonaire Sint Eustatius and Saba,2020-10-01,32,NA,NA,26445,NA,NA,NA
Bonaire Sint Eustatius and Saba,2020-11-01,9,NA,NA,26445,NA,NA,NA
Bonaire Sint Eustatius and Saba,2020-12-01,34,NA,NA,26445,NA,NA,NA
Bonaire Sint Eustatius and Saba,2021-01-01,0,NA,NA,26445,NA,NA,NA
Bonaire Sint Eustatius and Saba,2021-02-01,0,NA,NA,26445,NA,NA,NA
Bonaire Sint Eustatius and Saba,2021-03-01,0,NA,NA,26445,NA,NA,NA
Bonaire Sint Eustatius and Saba,2021-04-01,1362,NA,NA,26445,NA,NA,NA
Bonaire Sint Eustatius and Saba,2021-05-01,55,NA,NA,26445,NA,NA,NA
Bonaire Sint Eustatius and Saba,2021-06-01,36,NA,NA,26445,NA,NA,NA
Bonaire Sint Eustatius and Saba,2021-07-01,58,NA,NA,26445,NA,NA,NA
Bonaire Sint Eustatius and Saba,2021-08-01,84,NA,NA,26445,NA,NA,NA
Bonaire Sint Eustatius and Saba,2021-09-01,305,NA,NA,26445,NA,NA,NA
Bonaire Sint Eustatius and Saba,2021-10-01,339,NA,NA,26445,NA,NA,NA
Bonaire Sint Eustatius and Saba,2021-11-01,503,NA,NA,26445,NA,NA,NA
Bonaire Sint Eustatius and Saba,2021-12-01,468,NA,NA,26445,NA,NA,NA
Bonaire Sint Eustatius and Saba,2022-01-01,1919,NA,NA,26445,NA,NA,NA
Bosnia and Herzegovina,2020-03-01,420,NA,NA,3263459,42.5,11713.895,5.526315789473684
Bosnia and Herzegovina,2020-04-01,1337,26143,NA,3263459,42.5,11713.895,8.894736842105264
Bosnia and Herzegovina,2020-05-01,753,34427,NA,3263459,42.5,11713.895,13.578947368421051
Bosnia and Herzegovina,2020-06-01,1943,17412,NA,3263459,42.5,11713.895,17.157894736842106
Bosnia and Herzegovina,2020-07-01,7423,22977,NA,3263459,42.5,11713.895,19.63157894736842
Bosnia and Herzegovina,2020-08-01,8088,30292,NA,3263459,42.5,11713.895,19.26315789473684
Bosnia and Herzegovina,2020-09-01,7505,35341,NA,3263459,42.5,11713.895,15.789473684210526
Bosnia and Herzegovina,2020-10-01,22621,54231,NA,3263459,42.5,11713.895,10.842105263157896
Bosnia and Herzegovina,2020-11-01,37811,102842,NA,3263459,42.5,11713.895,5.421052631578948
Bosnia and Herzegovina,2020-12-01,23084,96273,NA,3263459,42.5,11713.895,2
Bosnia and Herzegovina,2021-01-01,10512,54201,NA,3263459,42.5,11713.895,0.3076923076923077
Bosnia and Herzegovina,2021-02-01,9482,36675,NA,3263459,42.5,11713.895,1.6666666666666667
Bosnia and Herzegovina,2021-03-01,38647,94056,NA,3263459,42.5,11713.895,5.526315789473684
Bosnia and Herzegovina,2021-04-01,28835,77805,NA,3263459,42.5,11713.895,8.894736842105264
Bosnia and Herzegovina,2021-05-01,5551,39010,NA,3263459,42.5,11713.895,13.578947368421051
Bosnia and Herzegovina,2021-06-01,1010,34222,26978,3263459,42.5,11713.895,17.157894736842106
Bosnia and Herzegovina,2021-07-01,633,24112,NA,3263459,42.5,11713.895,19.63157894736842
Bosnia and Herzegovina,2021-08-01,8198,39752,66884,3263459,42.5,11713.895,19.26315789473684
Bosnia and Herzegovina,2021-09-01,20922,55868,NA,3263459,42.5,11713.895,15.789473684210526
Bosnia and Herzegovina,2021-10-01,17983,45994,NA,3263459,42.5,11713.895,10.842105263157896
Bosnia and Herzegovina,2021-11-01,22307,58967,NA,3263459,42.5,11713.895,5.421052631578948
Bosnia and Herzegovina,2021-12-01,16248,62918,NA,3263459,42.5,11713.895,2
Bosnia and Herzegovina,2022-01-01,21872,NA,NA,3263459,42.5,11713.895,NA
Botswana,2020-03-01,4,NA,NA,2397240,25.8,15807.374,23.783333333333328
Botswana,2020-04-01,19,2933,NA,2397240,25.8,15807.374,20.863157894736844
Botswana,2020-05-01,12,10221,NA,2397240,25.8,15807.374,17.164912280701763
Botswana,2020-06-01,192,3625,NA,2397240,25.8,15807.374,13.957894736842109
Botswana,2020-07-01,577,NA,NA,2397240,25.8,15807.374,13.951754385964913
Botswana,2020-08-01,829,NA,NA,2397240,25.8,15807.374,16.840350877192975
Botswana,2020-09-01,1539,NA,NA,2397240,25.8,15807.374,20.86578947368421
Botswana,2020-10-01,3470,2647,NA,2397240,25.8,15807.374,23.66491228070174
Botswana,2020-11-01,4100,NA,NA,2397240,25.8,15807.374,24.802631578947373
Botswana,2020-12-01,4063,NA,NA,2397240,25.8,15807.374,25.307894736842112
Botswana,2021-01-01,6488,NA,NA,2397240,25.8,15807.374,25.7280701754386
Botswana,2021-02-01,7078,NA,NA,2397240,25.8,15807.374,24.880701754385942
Botswana,2021-03-01,11477,NA,NA,2397240,25.8,15807.374,23.783333333333328
Botswana,2021-04-01,7086,NA,NA,2397240,25.8,15807.374,20.863157894736844
Botswana,2021-05-01,8039,NA,NA,2397240,25.8,15807.374,17.164912280701763
Botswana,2021-06-01,14707,NA,NA,2397240,25.8,15807.374,13.957894736842109
Botswana,2021-07-01,37010,NA,10435,2397240,25.8,15807.374,13.951754385964913
Botswana,2021-08-01,50237,NA,NA,2397240,25.8,15807.374,16.840350877192975
Botswana,2021-09-01,22293,NA,NA,2397240,25.8,15807.374,20.86578947368421
Botswana,2021-10-01,7374,NA,NA,2397240,25.8,15807.374,23.66491228070174
Botswana,2021-11-01,8474,NA,NA,2397240,25.8,15807.374,24.802631578947373
Botswana,2021-12-01,24441,NA,NA,2397240,25.8,15807.374,25.307894736842112
Botswana,2022-01-01,18169,NA,NA,2397240,25.8,15807.374,NA
Brazil,2020-02-01,2,NA,NA,213993441,33.5,14103.452,NA
Brazil,2020-03-01,5715,NA,NA,213993441,33.5,14103.452,NA
Brazil,2020-04-01,81470,58205,NA,213993441,33.5,14103.452,NA
Brazil,2020-05-01,428950,244114,NA,213993441,33.5,14103.452,NA
Brazil,2020-06-01,896532,529361,NA,213993441,33.5,14103.452,NA
Brazil,2020-07-01,1257782,159845,NA,213993441,33.5,14103.452,NA
Brazil,2020-08-01,1244378,517499,NA,213993441,33.5,14103.452,NA
Brazil,2020-09-01,902536,130722,NA,213993441,33.5,14103.452,NA
Brazil,2020-10-01,720398,2637455,NA,213993441,33.5,14103.452,NA
Brazil,2020-11-01,804202,1490682,NA,213993441,33.5,14103.452,NA
Brazil,2020-12-01,1339067,5687253,NA,213993441,33.5,14103.452,NA
